mjd, filter, maglim 
58712.26195421, i, 22.0357361068086 
58712.26195421, i, 22.0451595045338 
58712.25930297, z, 21.9451011815348 
58712.26195421, i, 21.9788769953744 
58712.26195421, i, 22.0275124799879 
58712.26195421, i, 22.0093774415745 
58712.26195421, i, 22.0313539043816 
58712.26195421, i, 21.980399656554 
58712.26195421, i, 22.007957587577 
58712.26195421, i, 21.9998036293729 
58712.26195421, i, 21.946346764958 
58712.26195421, i, 22.0349889677141 
58712.26195421, i, 22.0433451746454 
58712.26195421, i, 22.0009490174718 
58712.26195421, i, 22.0535713727782 
58712.26195421, i, 22.0551127684031 
58712.26195421, i, 21.9950718950454 
58712.26195421, i, 22.0082516894766 
58712.26195421, i, 22.0230837468021 
58712.26195421, i, 22.025866137634 
58712.26195421, i, 22.0567445119289 
58712.26195421, i, 21.9650576976779 
58712.26195421, i, 21.9170864467512 
58712.26195421, i, 21.9630568973161 
58712.26195421, i, 22.0509751302103 
58712.26195421, i, 22.0552338476922 
58712.26195421, i, 22.0617043947776 
58712.26195421, i, 22.0100430047176 
58712.26195421, i, 22.0746049389007 
58712.26195421, i, 22.0237481668203 
58712.26195421, i, 22.020166188018 
58712.26195421, i, 22.0402918409097 
58712.26195421, i, 21.9433364689288 
58712.26195421, i, 22.0506184940773 
58712.26195421, i, 22.0141602480976 
58712.26195421, i, 22.0314670306366 
58712.26195421, i, 21.980915407228 
58712.26195421, i, 21.9813383277764 
58712.26195421, i, 22.0209422224427 
58712.26195421, i, 21.9572481681295 
58712.26195421, i, 21.9314006907621 
58712.26195421, i, 22.0492616301463 
58712.26195421, i, 22.019986546738 
58712.26195421, i, 22.0546263916818 
58712.26195421, i, 22.0154661000565 
58712.26195421, i, 22.0437706168337 
58712.26195421, i, 22.0043067023262 
58712.26195421, i, 21.9743573662403 
58712.26195421, i, 22.0188022304122 
58712.26195421, i, 22.0034991481417 
58712.26195421, i, 22.033834992274 
58712.26195421, i, 22.0021543861066 
58712.26195421, i, 22.0474512767429 
58712.26195421, i, 22.0253117348744 
58712.26765507, z, 22.1357714124756 
58712.26765507, z, 22.1228126343288 
58712.26765507, z, 22.1248931240139 
58712.26765507, z, 22.1200648652821 
58712.26765507, z, 22.1404071684221 
58712.26765507, z, 22.1343905767426 
58712.26765507, z, 21.6158560646027 
58712.26765507, z, 22.1497368867814 
58712.26765507, z, 22.1265555841585 
58712.26765507, z, 22.1726298273416 
58712.26765507, z, 22.1392269426929 
58712.26765507, z, 22.1082065759008 
58712.26765507, z, 22.1217824093418 
58712.26765507, z, 22.1380368962375 
58712.26765507, z, 22.0796205865559 
58712.26765507, z, 22.1322327801388 
58712.26765507, z, 22.1292028292797 
58712.26345275, z, 22.0967671802834 
58712.26765507, z, 22.1187526979959 
58712.26765507, z, 22.121032062862 
58712.26345275, z, 22.1040211171257 
58712.26765507, z, 22.0829095095649 
58712.26765507, z, 22.086113187761 
58712.26765507, z, 22.1079308234498 
58712.26765507, z, 22.1435280761198 
58712.26765507, z, 22.1777757072979 
58712.26765507, z, 22.1283133465278 
58712.26765507, z, 22.1358109673472 
58712.26765507, z, 22.1297646748159 
58712.26765507, z, 22.1192307712657 
58712.26765507, z, 22.1395416154872 
58712.26765507, z, 22.1627596179534 
58712.26765507, z, 22.1321547789717 
58712.26765507, z, 22.1337202287223 
58712.26765507, z, 22.0983694579619 
58712.26345275, z, 22.1140318618197 
58712.26765507, z, 22.1723780805216 
58712.26765507, z, 22.1527995122254 
58712.26765507, z, 22.1265641113192 
58712.26765507, z, 22.1098393248504 
58712.26765507, z, 22.1294464981293 
58712.26765507, z, 22.1342900925775 
58712.26765507, z, 22.1359502694941 
58712.26765507, z, 22.0736009251882 
58712.26765507, z, 22.1657926563423 
58712.26765507, z, 22.1602319830062 
58712.26345275, z, 22.1161290367884 
58712.26765507, z, 22.1269609752379 
58712.26765507, z, 22.1274831728729 
58712.26765507, z, 22.1276712854272 
58712.26765507, z, 22.1399754746489 
58712.26765507, z, 22.134425788075 
58712.26765507, z, 22.1694750681196 
58712.26765507, z, 22.1416679325827 
58712.26765507, z, 22.1430404531803 
58712.26765507, z, 22.1544039427638 
58712.26765507, z, 22.1250863001295 
58712.26345275, z, 22.084071939145 
58712.26765507, z, 22.1604470068473 
58712.26345275, z, 22.119755229345 
58712.26765507, z, 22.1499472088782 
58712.26765507, z, 22.1481842834532 
58712.26765507, z, 22.165486135523 
58712.26345275, z, 22.0998290471118 
58712.26345275, z, 22.1149561999652 
58712.26345275, z, 22.103103826375 
58712.26765507, z, 22.1236639829709 
58712.26765507, z, 22.1511657029842 
58712.26765507, z, 22.1318754178324 
58712.26345275, z, 22.1100426455666 
58712.26345275, z, 22.126845317187 
58712.26345275, z, 22.1502246366767 
58712.26345275, z, 22.1096016625964 
58712.26345275, z, 22.0559670205919 
58712.26345275, z, 22.068759312267 
58712.26345275, z, 22.0643240144387 
58712.26345275, z, 22.1179512440456 
58712.26345275, z, 22.0866547324486 
58712.26345275, z, 22.1284461540242 
58712.26345275, z, 22.1011397771784 
58712.26345275, z, 22.1010678174047 
58712.26345275, z, 22.104340865438 
58712.26345275, z, 22.1364567268565 
58712.26345275, z, 22.0937185533556 
58712.26345275, z, 22.0991424132403 
58712.26345275, z, 22.0925740033773 
58712.26345275, z, 22.1073239085296 
58712.26345275, z, 22.0654765247423 
58712.26345275, z, 22.0762084861484 
58712.26345275, z, 22.1079789675655 
58712.26345275, z, 22.1321714164872 
58712.26345275, z, 22.1086605377755 
58712.26345275, z, 22.0887324391297 
58712.26345275, z, 22.1063000230883 
58712.26345275, z, 22.1382270278612 
58712.26345275, z, 22.0798064705625 
58712.26345275, z, 22.0931082116245 
58712.26345275, z, 22.0550481431922 
58712.26345275, z, 22.1428283679548 
58712.26345275, z, 22.0938456199314 
58712.26345275, z, 22.1370406624841 
58712.26345275, z, 22.1118870689838 
58712.26345275, z, 22.0936492039093 
58712.26345275, z, 22.1185025402268 
58712.26345275, z, 22.1008792581722 
58712.26345275, z, 22.1270206903015 
58712.26345275, z, 22.0995805896459 
58712.26345275, z, 22.099858272708 
58712.26345275, z, 22.1284261503902 
58712.26345275, z, 21.9674050426392 
58712.26345275, z, 22.1133969224674 
58712.26345275, z, 22.0836537614541 
58712.26345275, z, 22.0567160495788 
58712.26345275, z, 22.1122755327516 
58712.26345275, z, 22.1408360348444 
58712.26345275, z, 22.0872793164018 
58712.26345275, z, 22.0594065458971 
58712.26345275, z, 22.0681473313625 
58712.26345275, z, 22.0937203361929 
58712.26616888, i, 21.6625705413533 
58712.27177956, z, 22.4661607663483 
58712.27177956, z, 22.458339703395 
58712.27177956, z, 22.2475045692394 
58712.2702981, i, 22.0361611376921 
58712.27591877, z, 22.3567948768955 
58712.2702981, i, 22.0079646308836 
58712.27591877, z, 22.3900875754196 
58712.27591877, z, 22.3389703251631 
58712.2702981, i, 22.0198461287346 
58712.27177956, z, 22.464755577424 
58712.27591877, z, 22.3667859457042 
58712.27591877, z, 22.366227150851 
58712.27591877, z, 22.4031461356347 
58712.27591877, z, 22.392128837144 
58712.27177956, z, 22.507608734281 
58712.27591877, z, 22.3651537187417 
58712.27591877, z, 22.4098228652485 
58712.27591877, z, 22.3820758801775 
58712.27591877, z, 22.3709426155084 
58712.2702981, i, 22.0116697182952 
58712.27177956, z, 22.4753457992458 
58712.27177956, z, 22.4482768830526 
58712.27177956, z, 22.4809101139829 
58712.27591877, z, 22.3580200679866 
58712.27177956, z, 22.5070880268245 
58712.27591877, z, 22.34828744811 
58712.27177956, z, 22.4670402631415 
58712.27591877, z, 22.3729271625311 
58712.27177956, z, 22.4787951127049 
58712.27177956, z, 22.5109323970981 
58712.27177956, z, 22.4715852099103 
58712.27177956, z, 22.4674863919869 
58712.27591877, z, 22.3565122158916 
58712.27177956, z, 22.5025210039326 
58712.27591877, z, 22.3323807060037 
58712.2702981, i, 21.9801639914073 
58712.2702981, i, 21.9747647052716 
58712.27177956, z, 22.4787058650486 
58712.27177956, z, 22.4752423901529 
58712.27177956, z, 22.4913180002891 
58712.27591877, z, 22.4013668669676 
58712.27177956, z, 22.4540969766022 
58712.27591877, z, 22.3964430861826 
58712.27591877, z, 22.3927424550194 
58712.2702981, i, 21.9470961983353 
58712.27177956, z, 22.4785325139771 
58712.27177956, z, 22.4426746686021 
58712.27591877, z, 22.3475281524464 
58712.27591877, z, 22.3649446894187 
58712.27177956, z, 22.4972303951745 
58712.27591877, z, 22.3438351652652 
58712.27591877, z, 22.3850999304943 
58712.27591877, z, 22.3701600804427 
58712.27591877, z, 22.3576300586889 
58712.27177956, z, 22.4967728314042 
58712.27591877, z, 22.3356764653743 
58712.27591877, z, 22.3541433618324 
58712.27177956, z, 22.4672178172654 
58712.27177956, z, 22.4645821939966 
58712.27177956, z, 22.4600060863506 
58712.27177956, z, 22.485994783988 
58712.27591877, z, 22.3922292340097 
58712.27177956, z, 22.4760625071372 
58712.27177956, z, 22.4819827836557 
58712.27177956, z, 22.4457785435826 
58712.27177956, z, 22.4728493144113 
58712.27177956, z, 22.4822008089299 
58712.27177956, z, 22.4994232574667 
58712.27591877, z, 22.3213314193079 
58712.27591877, z, 22.4007883560103 
58712.27177956, z, 22.4711846200714 
58712.27177956, z, 22.4512846735056 
58712.27177956, z, 22.4245731125921 
58712.27591877, z, 22.3560739542562 
58712.27591877, z, 22.3812690073673 
58712.2702981, i, 22.0206316243517 
58712.27177956, z, 22.4578322010827 
58712.27591877, z, 22.3959945171136 
58712.27177956, z, 22.5164079036151 
58712.27591877, z, 22.3134093542988 
58712.27591877, z, 22.3350157867266 
58712.27591877, z, 22.393285644896 
58712.27591877, z, 22.3846918879356 
58712.27591877, z, 22.4266048228492 
58712.27591877, z, 22.3362517444614 
58712.27591877, z, 22.3859022701874 
58712.27177956, z, 22.340164225809 
58712.27591877, z, 22.3631174624014 
58712.2702981, i, 21.9413241491676 
58712.27591877, z, 22.4036024813496 
58712.27591877, z, 22.2980671544129 
58712.27591877, z, 22.3859353745477 
58712.27177956, z, 22.4674842747096 
58712.27177956, z, 22.5174316140846 
58712.27591877, z, 22.3545138644016 
58712.27591877, z, 22.3733183145588 
58712.27591877, z, 22.4144347942439 
58712.27591877, z, 22.3826624659534 
58712.27591877, z, 22.3579568544222 
58712.27591877, z, 22.2739495867905 
58712.27177956, z, 22.4937149264569 
58712.27177956, z, 22.4866197020117 
58712.27591877, z, 22.4006389053159 
58712.27177956, z, 22.4619139130457 
58712.27591877, z, 22.3361887021758 
58712.27177956, z, 22.4997489446232 
58712.2702981, i, 22.044224568548 
58712.2702981, i, 22.0207532736407 
58712.27591877, z, 22.3419279090129 
58712.2702981, i, 22.0367291535315 
58712.27177956, z, 22.4861929047756 
58712.27177956, z, 22.4756235139742 
58712.27591877, z, 22.4212123493504 
58712.27177956, z, 22.4778769138122 
58712.27591877, z, 22.3838714529243 
58712.27591877, z, 22.3735836552866 
58712.27177956, z, 22.4785439687226 
58712.2702981, i, 21.920240483005 
58712.2702981, i, 22.0196180585764 
58712.2702981, i, 21.9877902649738 
58712.27177956, z, 22.477177683137 
58712.27177956, z, 22.4796094207665 
58712.27177956, z, 22.5057512428912 
58712.27177956, z, 22.495892397628 
58712.27177956, z, 22.4472838497977 
58712.27177956, z, 22.511549615034 
58712.27177956, z, 22.4679169188246 
58712.27177956, z, 22.5121678747959 
58712.2702981, i, 22.0433053367861 
58712.27591877, z, 22.3732465965429 
58712.27591877, z, 22.3385812020497 
58712.2702981, i, 21.9900400399198 
58712.2702981, i, 21.9950677819952 
58712.2702981, i, 21.9809102795805 
58712.2702981, i, 22.0039528843791 
58712.27591877, z, 22.4153544317167 
58712.27591877, z, 22.4095334161338 
58712.27177956, z, 22.4626950218549 
58712.2702981, i, 22.037635344351 
58712.27177956, z, 22.4945417178578 
58712.2702981, i, 22.0012745669354 
58712.2702981, i, 21.9257797501312 
58712.2702981, i, 22.0530742792135 
58712.2702981, i, 22.025204624478 
58712.2702981, i, 21.9672840591336 
58712.27177956, z, 22.4633958038707 
58712.2702981, i, 21.997822420898 
58712.2702981, i, 21.9833779778222 
58712.2702981, i, 22.0334195150944 
58712.2702981, i, 22.0122455545064 
58712.2702981, i, 22.0286494499594 
58712.2702981, i, 21.9587386429932 
58712.2702981, i, 22.0098959823772 
58712.2702981, i, 22.033043824219 
58712.2702981, i, 22.0361451281398 
58712.2702981, i, 22.0228333096315 
58712.2702981, i, 22.0285305561626 
58712.2702981, i, 22.0141194543702 
58712.2702981, i, 22.0358127302787 
58712.2702981, i, 21.969129268334 
58712.2702981, i, 21.9841925644099 
58712.2702981, i, 22.0435336347571 
58712.2702981, i, 22.0239962966075 
58712.2702981, i, 22.0359633128747 
58712.2702981, i, 21.931794122471 
58712.2702981, i, 21.8249687054104 
58712.2702981, i, 22.0256024779377 
58712.2702981, i, 22.023289333398 
58712.2702981, i, 21.9788089785776 
58712.2702981, i, 22.015033530468 
58712.2702981, i, 21.9939115925638 
58712.2702981, i, 22.0322895055303 
58712.2702981, i, 21.9690805032315 
58712.2702981, i, 22.0516849271236 
58712.2702981, i, 21.9775058687527 
58712.2702981, i, 22.0323388578086 
58712.2702981, i, 21.986986785756 
58712.2702981, i, 21.9842809798477 
58712.27442326, i, 22.3557974351781 
58712.27442326, i, 22.3641692887056 
58712.27442326, i, 22.4035034776097 
58712.27442326, i, 22.3699897619663 
58712.28043632, z, 22.1002309158356 
58712.27442326, i, 22.4366146177731 
58712.28043632, z, 22.0488024737224 
58712.27442326, i, 22.3777314504466 
58712.28043632, z, 22.1115586455842 
58712.27442326, i, 22.4382741684383 
58712.27442326, i, 22.437215413234 
58712.27442326, i, 22.4504196978208 
58712.27442326, i, 22.4003885029542 
58712.27442326, i, 13.2084408181834 
58712.27442326, i, 22.4332561995046 
58712.27442326, i, 22.4448232778191 
58712.28043632, z, 22.0776850012215 
58712.27442326, i, 22.4407610574694 
58712.27442326, i, 22.3802027583558 
58712.27442326, i, 22.3338730210672 
58712.27442326, i, 22.4541926819026 
58712.27442326, i, 22.3395146472946 
58712.27442326, i, 22.4303428542895 
58712.27442326, i, 22.3336342016725 
58712.28043632, z, 22.0948447041112 
58712.28043632, z, 22.0992558203576 
58712.27442326, i, 22.3979853128055 
58712.27442326, i, 22.43355824972 
58712.27442326, i, 22.4326473986448 
58712.27442326, i, 22.4287017559766 
58712.27442326, i, 22.4556803268973 
58712.27442326, i, 22.4228613149788 
58712.27442326, i, 22.3881095720559 
58712.27442326, i, 22.3282777646219 
58712.27442326, i, 22.4250693567849 
58712.27442326, i, 22.3580698815161 
58712.27442326, i, 22.4315470287719 
58712.27442326, i, 22.4111650881055 
58712.27442326, i, 22.3205997062014 
58712.27442326, i, 22.4138262986852 
58712.27442326, i, 22.4156604308074 
58712.27442326, i, 22.3609643977067 
58712.27442326, i, 22.4241993685274 
58712.27442326, i, 22.4262018891343 
58712.27442326, i, 22.4463118269864 
58712.27442326, i, 22.3944711350651 
58712.27442326, i, 22.4537809239624 
58712.27442326, i, 22.4561622112655 
58712.27442326, i, 22.3890073249894 
58712.27442326, i, 22.4028973627779 
58712.27442326, i, 22.3985458281395 
58712.27442326, i, 22.4190827528199 
58712.27442326, i, 22.3225780666319 
58712.27442326, i, 22.4058931572439 
58712.27442326, i, 22.362292380944 
58712.27442326, i, 22.4182802874858 
58712.27442326, i, 22.4031558405692 
58712.27442326, i, 22.4426439913292 
58712.27442326, i, 22.4191296852695 
58712.27442326, i, 22.4606481659326 
58712.27442326, i, 22.4414859332071 
58712.27442326, i, 22.4104321983724 
58712.28043632, z, 22.1015608565705 
58712.27442326, i, 22.4626303466788 
58712.27442326, i, 22.4536064976135 
58712.27442326, i, 22.4072538789069 
58712.28043632, z, 22.1217336441911 
58712.28043632, z, 22.1046222553541 
58712.27442326, i, 22.4626100275965 
58712.28043632, z, 22.1371281786298 
58712.28043632, z, 22.1258130443097 
58712.28043632, z, 22.0995399965648 
58712.27894266, i, 22.3104555620969 
58712.28043632, z, 22.0809895184241 
58712.28043632, z, 22.0803772126778 
58712.28043632, z, 22.0766430496934 
58712.28043632, z, 22.131243262051 
58712.28043632, z, 22.0957822006625 
58712.28043632, z, 22.1056903740164 
58712.28043632, z, 22.1031376758754 
58712.28043632, z, 22.104558961115 
58712.28043632, z, 22.0943622317895 
58712.28043632, z, 22.1067615867006 
58712.28043632, z, 22.1153877434094 
58712.28043632, z, 22.0641286115397 
58712.28043632, z, 22.1003794370019 
58712.28043632, z, 22.1304742072147 
58712.28043632, z, 22.1168939085124 
58712.28043632, z, 22.111923375353 
58712.28043632, z, 22.1283797621433 
58712.28043632, z, 22.1087544470124 
58712.28043632, z, 22.1049424371852 
58712.28043632, z, 22.1207729905605 
58712.28043632, z, 22.1009420828866 
58712.28043632, z, 22.0933349458966 
58712.28043632, z, 22.0901122980512 
58712.28043632, z, 22.1356399703862 
58712.27894266, i, 22.310080029657 
58712.28043632, z, 22.1285658770247 
58712.28043632, z, 22.0952164124015 
58712.28043632, z, 22.131057876733 
58712.28043632, z, 22.0849309177143 
58712.27894266, i, 22.2982092920122 
58712.28043632, z, 22.0999146993835 
58712.28043632, z, 22.1107290949316 
58712.28043632, z, 22.1082755481446 
58712.28043632, z, 22.1124062498484 
58712.28043632, z, 22.0885888829386 
58712.28043632, z, 22.0909989721603 
58712.28043632, z, 22.0702773728965 
58712.28043632, z, 22.1311192131466 
58712.28043632, z, 22.1298119471223 
58712.28043632, z, 22.1101018157665 
58712.28043632, z, 22.0789811128704 
58712.28043632, z, 22.0874759191334 
58712.27894266, i, 22.2846697965632 
58712.27894266, i, 22.2617762548895 
58712.28043632, z, 22.0810344284379 
58712.27894266, i, 22.2768082682318 
58712.28043632, z, 22.1013328457883 
58712.28043632, z, 22.0104144654527 
58712.28043632, z, 22.0997085153553 
58712.27894266, i, 22.3146697944225 
58712.27894266, i, 22.2624774178336 
58712.27894266, i, 22.2841646958108 
58712.27894266, i, 22.2454612533722 
58712.28043632, z, 22.0977365522973 
58712.28043632, z, 22.0859853797225 
58712.27894266, i, 22.2471649365218 
58712.27894266, i, 22.3017843402966 
58712.27894266, i, 22.300952685132 
58712.27894266, i, 22.2921513326776 
58712.27894266, i, 22.2998442965001 
58712.27894266, i, 22.2980103986114 
58712.27894266, i, 22.2857685125287 
